-0.061714,-0.212815,0.111616,0.200936,0.211465,-0.026459,-0.040338,0.177985,-0.083215,999999,0.070764,-0.152623,-0.052183,0.089662,-0.013448,999999,0.052311,-0.355633,999999,999999,-0.105014,-0.133874,0.034514,-0.061116,0.283754,-0.016279,0.016474,-0.045402,-0.018641,-0.164261,-0.270316,-0.17447,-0.153021,-0.109967,-0.104664,0.003744,-0.143789,0.075319
-0.103253,-0.14856,0.02482,0.143499,-0.090897,0.019975,-0.029598,0.190704,-0.110567,999999,-0.043982,-0.1628,0.220226,0.161418,0.001306,999999,0.124245,-0.396392,-0.070255,-0.121118,-0.053742,0.041159,0.031555,0.020336,0.368422,0.012337,0.066948,-0.042714,0.143033,-0.028319,-0.351525,-0.194815,-0.097238,-0.056086,-0.223309,0.00403,-0.018897,0.020052
-0.150791,-0.217105,0.106813,0.226504,-0.005109,-0.017174,-0.027901,0.109832,-0.017388,999999,0.042533,-0.248096,-0.105458,0.156859,-0.077148,999999,0.094125,-0.387406,-0.114457,-0.016599,-0.10536,-0.029516,0.037688,0.03169,0.31307,0.01937,0.089385,0.035494,-0.000162,-0.051601,-0.224351,-0.188362,-0.036676,-0.113797,-0.055143,0.060548,0.01118,0.080018
-0.035067,-0.18081,-0.151572,0.243799,0.166322,-0.088699,0.005508,0.050669,0.14433,999999,0.093159,-0.285837,-0.023098,0.089794,-0.069311,999999,0.107733,-0.606223,-0.086062,-0.005089,-0.11763,0.025121,0.042432,-0.032925,0.204216,-0.04443,0.057049,0.075051,-0.023215,-0.113356,-0.338797,-0.117598,0.019326,-0.046904,-0.087895,0.025969,-0.080851,0.048208
-0.022682,-0.14625,0.030388,0.350032,0.393897,-0.121658,-0.020398,0.099876,0.03853,999999,0.334336,-0.194062,-0.135029,0.137878,-0.067028,999999,0.009099,-0.464284,-0.242888,-0.111771,-0.018996,0.0088,0.049765,-0.078073,0.185807,-0.026202,0.164832,0.10323,-0.062864,-0.049486,-0.443275,-0.216584,-0.042734,-0.112131,0.02354,0.025316,0.164755,-0.036098
-0.124431,-0.079806,0.018629,0.167853,0.097792,-0.121761,-0.026723,0.123895,-0.025427,999999,0.23906,-0.26076,-0.140933,0.152113,-0.009382,999999,0.026665,-0.347926,-0.329004,-0.039317,-0.071152,0.09756,0.087184,-0.005972,0.283805,-0.135498,0.203204,0.133068,0.060005,-0.161764,-0.245568,-0.330083,-0.122166,-0.049453,0.166617,-0.004982,0.199074,-0.043683
-0.218912,-0.063218,-0.044449,0.221559,0.010507,-0.083494,-0.028696,0.074024,0.056992,999999,-0.09277,-0.278327,0.230077,0.088343,0.039288,999999,0.19945,-0.555718,-0.140498,0.119196,-0.110136,0.052367,0.130187,0.063785,0.04841,-0.192535,0.063255,0.116213,0.141936,-0.072041,-0.310039,-0.092745,-0.097099,-0.063755,0.191617,-0.03014,0.059152,-0.062972
-0.069006,-0.178095,0.086357,0.342726,0.096693,-0.01091,0.004977,0.059009,0.024827,999999,0.139091,-0.169028,0.06556,0.095808,0.055207,999999,0.066233,-0.483767,0.011012,0.085277,-0.023068,0.194697,0.117613,0.063069,0.10815,-0.145225,0.201115,0.012775,0.046019,-0.127843,-0.22341,0.012132,-0.072026,0.084865,0.048648,-0.089943,0.008018,-0.034767
-0.127168,-0.22418,0.051739,0.325675,0.132632,-0.022768,0.063401,0.212033,0.015416,999999,0.230402,-0.068338,-0.009492,0.059785,0.063649,999999,-0.005213,-0.354159,-0.00823,-0.017619,0.011663,0.036955,-0.042137,-0.015519,0.247233,-0.152304,0.255844,0.070313,0.167152,-0.04668,-0.191408,-0.027196,-0.012491,0.063918,-0.131205,-0.022108,0.124267,-0.001064
0.036389,-0.113218,0.11823,0.37796,-0.028274,0.039283,0.069117,0.181899,0.059513,999999,0.022231,-0.240609,0.007963,0.117461,0.047188,999999,0.065017,-0.2802,-0.007251,0.120724,-0.005228,0.136256,0.064254,0.106077,0.194383,-0.075485,0.200642,0.163715,0.072154,-0.028679,0.034394,-0.24861,-0.058338,-0.0085,-0.228641,-0.047498,0.0545,0.107998
-0.092148,0.012645,0.176703,0.359833,0.160261,0.087215,-0.062869,-0.075339,0.082407,999999,0.282995,-0.277706,-0.091781,0.110408,0.020009,999999,0.163509,-0.394659,-0.124096,0.158685,-0.003026,0.123172,0.080874,0.080806,0.337699,-0.091575,0.192027,0.125785,0.169442,-0.010702,-0.119215,-0.204156,-0.092599,0.007028,-0.019395,0.051468,-0.044932,0.085873
-0.050753,-0.128086,0.257249,0.42137,0.253993,-0.007388,0.006366,0.081462,0.015802,999999,0.439761,-0.12962,-0.007124,0.130639,0.027134,999999,-0.0808,-0.228079,-0.094141,0.109367,0.007586,0.081354,0.027461,0.024941,0.367485,-0.070492,0.068924,0.113007,0.131237,0.090323,-0.196436,-0.066464,-0.026698,-0.01304,-0.000657,0.045304,-0.038609,0.132315
-0.167884,-0.147652,0.190814,0.414085,0.110308,0.072799,0.04405,0.226699,0.036135,999999,0.151457,-0.164218,-0.012898,0.14657,0.107563,999999,0.058429,-0.324426,-0.079574,-0.090683,-0.004813,0.142821,0.083278,0.021992,0.189638,0.004575,0.186008,0.066057,0.101197,-0.129281,-0.175347,-0.174032,0.02474,-0.038111,-0.092908,0.0788,0.05629,0.108682
-0.117296,0.033856,0.230976,0.452135,0.237453,-0.013392,0.104518,-0.025437,0.035856,999999,-0.248872,-0.058283,-0.188353,0.0856,0.141404,999999,0.185495,-0.252193,0.023768,0.060402,0.046555,0.110501,0.147721,-0.018507,0.348521,0.03313,0.200945,0.133242,0.257277,-0.058804,-0.120194,-0.085647,0.021275,-0.024449,0.031508,0.011434,0.02056,-0.175602
-0.008236,-0.023153,0.232919,0.485548,0.381187,0.058886,0.066739,0.063441,-0.013629,999999,0.052428,-0.086037,-0.089353,0.091777,0.142205,999999,0.129601,-0.231695,-0.069936,0.131795,0.049013,0.113021,0.113177,-0.080701,0.354941,0.030887,0.164899,0.127063,0.131325,-0.195792,-0.097882,-0.092989,-0.050925,0.056032,0.121577,0.126301,-0.007864,-0.057912
-0.077696,0.046081,0.27277,0.393047,0.479048,0.020358,0.086008,0.178012,0.004292,999999,0.372856,-0.095851,-0.118342,0.110367,0.129484,999999,0.027677,-0.077823,-0.038852,0.131574,0.044964,0.118445,0.069214,0.029209,0.100432,-0.010825,0.16394,0.264889,0.081048,-0.16181,-0.157779,-0.160569,0.04136,0.150497,0.105533,0.091447,-0.132132,0.066212
-0.13085,0.133863,0.218913,0.4441,0.345216,0.009883,0.108751,0.295761,-0.036558,999999,-0.318767,-0.058139,-0.053951,0.124886,0.109131,999999,0.030965,-0.146006,0.034297,-0.151911,0.025065,0.130235,0.064693,-0.028017,0.071232,-0.051788,0.287448,0.208892,0.098703,-0.196441,-0.212496,-0.264846,0.121451,0.058511,-0.11298,0.079309,0.135689,-0.041218
-0.174535,-0.040488,0.255114,0.466249,0.360062,0.071602,0.054323,0.244133,-0.021649,999999,-0.282395,-0.244938,0.047599,0.137496,0.143357,999999,0.10155,-0.456452,0.161648,-0.103923,0.081904,0.000487,0.06492,0.069804,-0.001146,-0.01134,0.13708,0.122685,0.134521,-0.135865,-0.270772,-0.147632,0.031309,0.025552,-0.099075,-0.123054,0.185857,0.053198
-0.011235,-0.110407,0.098656,0.479393,0.219265,0.062473,-0.049592,0.186674,0.022465,999999,0.280876,-0.454848,0.145251,0.17822,0.148761,999999,0.071142,-0.28079,0.006576,-0.232425,-0.011808,0.150642,0.006018,0.030195,0.109968,-0.000652,0.056284,0.23726,0.200075,0.019123,-0.286318,-0.025282,-0.014502,-0.032974,-0.113098,-0.020535,-0.053331,0.059778
-0.002823,-0.032729,0.261028,0.566712,0.083326,0.038346,0.012641,0.196966,0.07235,999999,0.322899,-0.276827,-0.006226,0.149025,0.069576,999999,0.051228,-0.184689,0.105837,-0.06023,0.091603,0.22775,0.064898,0.041673,0.226241,-0.07834,0.115323,0.176795,0.124966,0.002688,-0.023522,-0.111644,-0.12413,-0.104426,-0.111501,0.160621,-0.057817,-0.128859
-0.143008,-0.074622,0.315772,0.555657,0.157153,0.088299,0.08741,0.055201,0.052997,999999,-0.124919,-0.134576,0.150129,0.165835,0.087392,999999,0.121454,-0.242598,0.092842,-0.032728,0.092071,0.238141,0.081938,0.045248,0.042166,-0.142637,0.183515,0.150908,0.204292,-0.202671,-0.262834,-0.083626,-0.052157,-0.094241,-0.030308,0.026192,0.034118,0.039408
-0.202418,-0.089027,0.293197,0.618153,0.218986,0.150764,0.124868,0.166109,0.046888,999999,-0.144288,-0.238986,-0.017272,0.202145,0.17496,999999,0.018679,-0.301582,0.044962,-0.109494,0.050009,0.253376,0.095915,0.014876,0.120935,-0.08454,0.183522,0.347005,0.238091,-0.082733,-0.309491,0.003831,0.01298,-0.015859,-0.043395,0.106736,0.022465,0.032624
-0.110832,-0.137308,0.298398,0.447155,0.279671,0.071312,0.111916,0.19853,0.056077,999999,0.051822,-0.213758,-0.080364,0.214854,0.127316,999999,0.043549,-0.149536,0.285897,-0.035773,0.108466,0.127631,0.067811,0.148493,0.160128,-0.078756,0.075005,0.304012,0.125288,0.025435,-0.271414,0.191792,-0.004133,-0.082782,-0.020042,0.166002,-0.124308,0.008304
-0.388984,-0.232452,0.204101,0.572946,0.117787,0.011703,-0.007455,0.019896,0.023504,999999,0.000176,-0.377728,0.083311,0.0863,0.041177,999999,0.077788,-0.179406,0.128128,-0.036332,0.107475,-0.0002,0.045374,0.087557,0.013235,-0.132365,0.09918,0.111363,0.041343,0.020965,-0.290932,-0.042155,-0.062299,-0.241319,-0.078474,-0.056208,0.003906,0.017627
-0.520686,-0.320311,-0.292385,0.208302,-0.201167,-0.100874,-0.516596,-0.456649,-0.283455,999999,0.101954,-0.24616,0.103333,-0.341819,-0.247981,999999,0.147118,-0.523296,-0.459751,-0.367723,-0.265377,-0.187229,-0.293019,-0.243529,-0.087997,-0.335662,0.235871,-0.178014,-0.17745,-0.508171,-0.573059,-0.433799,-0.249696,-0.486366,-0.267219,-0.362071,-0.183299,-0.366346
-0.447402,-0.293811,-0.066992,0.008067,-0.219524,-0.23911,-0.272874,-0.236151,-0.236529,999999,-0.057195,-0.170923,0.167079,-0.250673,-0.285098,999999,0.018758,-0.794658,-0.555517,-0.459977,-0.33044,-0.174226,-0.3123,-0.301433,-0.09105,-0.302297,0.148247,-0.213201,-0.303489,-0.321016,-0.522991,-0.45559,-0.289342,-0.50769,-0.322484,-0.196714,-0.198951,-0.198533
-0.499941,-0.421338,-0.103342,0.204891,-0.194192,-0.371148,-0.200043,-0.014731,-0.155498,999999,0.032678,-0.118839,0.111319,-0.121133,-0.191306,999999,0.152502,-0.674319,-0.319602,-0.320938,-0.141938,-0.073498,-0.165106,-0.198328,-0.088043,-0.286453,0.176296,-0.132954,-0.239399,-0.250148,-0.485608,-0.405576,-0.274795,-0.353056,-0.346963,-0.208384,-0.217201,-0.181975
-0.25929,-0.376811,0.036539,0.261938,0.063252,-0.276353,-0.208228,-0.064446,-0.191278,999999,0.270772,-0.084431,0.005221,-0.007629,-0.160329,999999,0.062982,-0.69038,-0.358798,-0.437883,-0.158327,-0.178927,-0.096111,-0.279257,-0.192409,-0.32689,0.184863,-0.097074,-0.097332,-0.372542,-0.251812,-0.320708,-0.266631,-0.336041,-0.309126,-0.200148,-0.186812,-0.088225
-0.254008,-0.369342,-0.041566,0.232383,0.090423,-0.215332,-0.070322,-0.070668,-0.092211,999999,-0.195208,-0.0798,0.024941,0.087024,-0.110781,999999,0.071402,-0.46924,-0.405862,-0.295483,-0.094021,-0.029832,0.014082,-0.160949,-0.024386,-0.223333,0.070182,-0.040536,-0.104345,-0.274886,-0.27798,-0.266072,-0.226211,-0.269555,-0.402096,-0.11267,-0.041002,-0.157031
-0.447852,-0.352721,-0.079518,0.464869,0.005107,-0.186283,-0.04711,0.011752,-0.130806,999999,-0.345828,0.030602,0.150262,0.118385,-0.129455,999999,0.104939,-0.59505,-0.261816,-0.230629,-0.104934,-0.007889,0.031278,-0.032712,-0.170224,-0.233862,-0.005614,-0.083188,-0.090923,-0.362843,-0.253756,-0.190123,-0.181397,-0.254017,-0.394339,-0.02779,0.140056,-0.030332
-0.417171,-0.371583,0.059369,0.468164,-0.106797,-0.222062,-0.169254,0.042175,-0.171489,999999,0.068133,-0.014104,0.128825,0.010167,-0.11884,999999,0.131361,-0.793643,-0.179905,-0.032092,-0.070433,-0.024374,-0.016509,-0.120408,-0.159614,-0.246169,0.178373,-0.076286,-0.139925,-0.103802,-0.207303,-0.128134,-0.128234,-0.233936,-0.392418,-0.107188,-0.001441,-0.139775
-0.48357,-0.336214,-0.204309,0.13225,-0.417468,-0.167427,-0.211562,0.049686,-0.205092,999999,-0.013042,0.103517,0.067178,-0.041145,-0.095431,999999,0.102526,-0.783753,-0.180852,-0.069407,-0.10905,-0.034189,-0.083846,0.038732,-0.217506,-0.306893,0.100526,-0.05835,-0.042212,-0.070556,-0.333914,-0.240283,-0.160004,-0.215047,-0.3946,-0.090252,0.076022,-0.153265
-0.273988,-0.330862,-0.078798,0.440452,-0.119603,-0.182686,-0.160732,0.022825,-0.20613,999999,-0.209147,0.044535,0.04023,0.024634,-0.113362,999999,0.168649,-0.720327,-0.262168,-0.149256,-0.072475,-0.143856,-0.03133,0.06722,0.033278,-0.245113,-0.006585,-0.027486,-0.020449,-0.187445,-0.432034,-0.301193,-0.290504,-0.19437,-0.226216,-0.026561,0.096258,-0.129637
-0.330671,-0.279076,0.009654,0.407559,-0.014906,-0.099525,-0.117172,0.096106,-0.254416,999999,0.084893,-0.296145,0.084324,0.104271,-0.04667,999999,0.151053,-0.5128,-0.155605,-0.149958,0.014357,0.081247,0.043391,0.032343,0.140605,-0.266346,0.258198,0.017909,0.095217,-0.138252,-0.330085,-0.179368,-0.230357,-0.114299,-0.097526,0.070106,-0.099592,-0.046929
-0.284039,-0.08662,0.119249,0.553198,0.07087,-0.121451,-0.016183,0.036595,-0.168177,999999,0.00658,-0.319301,0.116363,0.126453,0.025183,999999,0.147621,-0.609591,-0.086642,0.023707,0.060269,0.029444,0.135026,0.141753,0.167542,-0.232758,0.273614,0.036815,0.087535,-0.223946,-0.265634,-0.075426,-0.135319,-0.004029,-0.179757,-0.010042,-0.110447,-0.063539
-0.29695,-0.023552,0.185568,0.518716,-0.065169,-0.079061,0.027617,0.099007,-0.10451,999999,-0.086551,-0.073912,0.13374,0.161297,0.052306,999999,0.182554,-0.445584,-0.072935,0.198693,0.064945,0.010867,0.160321,0.108382,0.18564,-0.136414,0.164108,0.070874,0.061848,-0.190769,-0.228771,-0.062074,-0.063114,0.012457,-0.076042,0.014999,0.008149,0.117362
-0.332154,-0.038757,0.101201,0.371995,0.063788,-0.082016,0.06171,0.01836,-0.059599,999999,0.018694,-0.164128,0.015676,0.206148,0.044786,999999,0.124895,-0.448035,-0.109778,0.310281,0.133801,0.195809,0.089162,0.053601,0.065037,-0.046556,0.073673,0.072714,0.141561,-0.199283,-0.199212,-0.062183,-0.061593,-0.00389,-0.019025,0.023646,-0.095581,0.089862
-0.148421,-0.01915,0.166018,0.494616,0.157143,-0.118608,0.023598,0.183638,-0.122583,999999,0.089251,0.00947,0.187225,0.212783,0.069114,999999,0.102537,-0.610927,-0.135784,-0.075287,0.051926,0.266953,0.135697,0.197811,0.06751,-0.127436,0.096874,0.022733,0.118373,-0.20967,-0.281483,0.084303,-0.095973,-0.066794,-0.107447,-0.069529,-0.181922,0.022034
-0.013665,-0.053833,0.214572,0.501933,0.000438,-0.019611,0.029017,0.163776,-0.067606,999999,0.048856,0.021527,0.253957,0.254156,0.013472,999999,0.146375,-0.485685,-0.162587,-0.029862,0.104806,0.043851,0.143136,0.100209,0.045127,-0.12848,0.136957,0.0363,0.029651,-0.246098,-0.256598,0.100061,-0.122283,-0.014365,-0.218285,-0.045199,-0.067795,-0.081957
-0.034641,-0.027768,0.266075,0.671682,0.140625,-0.082883,0.076422,0.161575,-0.016399,999999,0.000809,-0.0987,0.10332,0.18934,-0.009359,999999,0.108953,-0.42421,-0.173308,0.116228,0.096074,0.212975,0.113508,0.125721,0.02409,-0.004027,0.215095,0.068943,0.056941,-0.068131,-0.077267,-0.040977,-0.07843,0.009804,-0.201052,0.025329,-0.067517,0.027793
-0.080114,-0.123329,0.203083,0.698966,0.264354,-0.02542,-0.003938,0.145666,-0.042349,999999,-0.136642,-0.035208,0.05395,0.199065,0.006979,-0.150387,0.133199,-0.355493,-0.159627,0.192325,0.142644,0.129905,0.132979,0.086244,0.098821,-0.029483,0.122322,0.075669,0.127502,0.005712,-0.162138,-0.067661,-0.010841,-0.037504,-0.112668,-0.050165,0.139729,-0.000348
-0.064577,-0.01914,0.214533,0.6158,0.1294,-0.023544,0.061891,0.090249,-0.108174,999999,-0.188438,-0.10229,-0.033497,0.189782,0.059845,-0.384303,0.210455,-0.492486,-0.062836,0.081601,0.092458,0.175336,0.197604,0.11342,0.252764,0.032514,0.028915,0.135475,0.160122,-0.080395,-0.109677,-0.023839,-0.090745,-0.045209,0.025615,-0.048167,0.168798,-0.065338
-0.120578,-0.104747,0.222789,0.602105,0.194125,-0.121792,0.040908,0.114051,-0.144553,999999,0.06017,-0.073301,-0.071141,0.234448,0.074672,-0.386522,0.087139,-0.564844,0.020458,0.072948,0.111518,0.153024,0.105649,0.093922,0.131044,-0.031918,-0.007728,0.113581,0.270659,-0.134009,-0.185133,-0.132706,-0.11965,-0.032474,0.054481,0.011489,-0.068192,-0.021284
-0.177355,-0.303949,-0.200142,0.20207,-0.231796,-0.203696,-0.381141,-0.298668,-0.404071,999999,0.219639,-0.098529,-0.081441,-0.130014,-0.082324,-0.287129,0.059858,-0.67314,-0.138588,-0.179117,-0.024114,-0.102778,-0.086971,-0.058487,-0.079261,-0.197823,0.061182,-0.028939,0.050871,-0.354752,-0.318181,-0.182927,-0.184148,-0.118405,-0.10074,-0.403944,-0.158962,-0.162351
-0.155972,-0.303299,-0.205068,0.26225,-0.10943,-0.160902,-0.330008,-0.183591,-0.272554,999999,-0.01192,-0.121095,-0.123018,-0.069593,-0.016369,-0.204253,0.153791,-0.620759,-0.125912,-0.159876,0.000188,0.029188,-0.039278,-0.0435,0.068243,-0.265168,0.14693,0.097139,-0.010373,-0.125888,-0.392527,-0.260358,-0.246951,-0.113491,-0.172611,-0.295537,-0.148574,-0.239822
-0.192211,-0.2164,-0.101843,0.326838,-0.09346,-0.21427,-0.124299,-0.109713,-0.106565,999999,-0.108864,-0.034841,0.021979,0.000905,0.006454,-0.262691,0.141963,-0.579453,-0.059956,0.149181,0.012742,0.034005,0.034994,-0.001258,0.224255,-0.124297,0.164852,0.121465,-0.039053,0.111474,-0.322667,-0.217276,-0.222216,-0.121686,-0.147603,-0.165352,-0.22108,-0.201031
-0.265467,-0.326217,0.000747,0.490062,-0.271304,-0.106442,-0.080235,-0.221306,-0.217012,999999,0.151524,0.096472,-0.032346,0.064836,-0.02307,-0.239623,0.165391,-0.625685,-0.037701,0.179766,0.116108,0.153391,0.051439,0.0948,0.159164,-0.105224,0.103405,0.118588,0.178857,0.005793,-0.288524,-0.185197,-0.114299,-0.076389,-0.079305,-0.067034,-0.078352,-0.014023
-0.171609,-0.289754,0.025742,0.595387,-0.093325,-0.021901,-0.085011,-0.084658,-0.253429,999999,0.107825,-0.054045,-0.044522,0.080661,0.03722,-0.25723,0.20404,-0.48314,-0.046745,-0.01048,0.098131,0.154712,0.09985,0.069061,0.207748,-0.081688,0.106777,0.14237,0.174208,-0.040934,-0.292302,-0.219027,0.001751,-0.110112,-0.17091,-0.054081,-0.118763,0.06649
-0.174507,-0.16881,-0.04835,0.540123,0.098768,-0.004638,-0.029375,0.045286,-0.166105,999999,0.106796,-0.107683,0.048833,0.097628,0.111161,-0.270913,0.078621,-0.332842,-0.132038,0.013093,0.136695,0.172905,0.14662,-0.070794,-0.027624,-0.098211,0.170016,0.175314,0.220487,0.03164,-0.353152,-0.243324,-0.099785,-0.034165,-0.246609,0.156959,-0.125773,-0.014372
-0.060358,-0.148932,0.028634,0.56615,0.102583,-0.033088,0.104719,0.110472,-0.15587,999999,0.101003,-0.069438,0.170755,0.115676,0.10019,-0.325246,0.238458,-0.485079,-0.06531,0.094548,0.126057,0.274273,0.149147,0.189721,-0.032582,-0.165038,0.149734,0.198263,0.048795,0.208398,-0.224503,-0.296022,-0.043409,0.056139,-0.19879,0.159195,-0.168042,-0.122582
-0.086959,-0.083087,-0.071465,0.55671,0.188153,0.000195,0.124465,0.345871,-0.079779,999999,-0.257691,-0.034211,0.030077,0.131757,0.090762,-0.294006,0.284871,-0.405464,-0.032952,0.147441,0.136689,0.154948,0.113317,0.161043,0.043419,-0.072545,0.030426,0.169272,0.16422,0.296089,-0.234632,-0.050001,-0.022125,0.073778,-0.120362,0.071446,0.061072,0.084728
-0.304958,-0.048182,-0.054254,0.596134,0.07634,0.008371,-0.005671,0.315388,-0.106007,999999,0.155295,-0.041884,0.067826,0.125156,0.092331,-0.200376,0.064496,-0.249174,0.12671,0.255095,0.117584,0.226765,0.165491,0.132479,-0.014297,-0.149102,0.058799,0.240586,0.154395,0.172254,-0.208515,-0.087573,-0.032172,0.02621,-0.103554,-0.002645,0.147153,0.007715
-0.186709,-0.100908,-0.034834,0.662175,0.005358,0.094758,-0.054169,-0.017433,-0.160707,999999,0.308063,-0.191943,0.140638,0.065948,0.057574,-0.229322,0.007235,-0.578864,0.072804,0.01254,0.114524,0.180529,0.144207,0.162622,-0.069695,-0.192295,0.066414,0.188935,0.11572,0.064719,-0.168567,-0.064794,-0.040117,0.044647,-0.037097,0.010662,-0.044381,0.008294
-0.304841,-0.206353,-0.078704,0.522733,0.111957,-0.023264,0.013892,-0.163527,-0.250944,999999,-0.23091,-0.149038,0.067147,-0.04884,0.044942,-0.214911,0.201726,-0.672926,-0.211462,-0.07541,0.067918,0.168095,0.074356,0.14303,-0.235181,-0.148902,0.182296,0.133486,0.117445,-0.032936,-0.395059,-0.110478,-0.124972,-0.060931,-0.044202,0.045717,0.046908,-0.016593
-0.166187,-0.048229,-0.005209,0.533221,0.286333,-0.100519,0.089027,0.077558,-0.158198,999999,-0.305379,-0.249756,-0.090061,0.082226,0.08023,-0.310033,0.250219,-0.637309,-0.136937,0.109275,0.068284,0.299618,0.133118,0.110704,-0.078796,-0.092372,0.098441,0.26932,0.158567,0.062503,-0.317485,-0.119412,-0.173047,0.001538,0.065531,0.097144,0.207334,0.15295
-0.091394,-0.078133,0.098936,0.57231,0.275328,0.024892,0.059006,0.162778,-0.051946,999999,0.141364,-0.176362,-0.081048,0.138565,0.135301,-0.349953,0.117192,-0.423298,0.189477,0.172139,0.133052,0.223995,0.142884,0.090631,-0.050406,-0.048418,0.074108,0.286781,0.219089,0.019277,-0.274585,-0.189521,-0.139124,0.071088,-0.019366,0.087521,0.080597,0.253391
-0.05757,-0.046158,0.140926,0.68562,0.337971,0.094042,0.056288,0.178534,-0.057145,999999,0.255005,-0.0287,-0.03792,0.174092,0.14199,-0.268601,0.089303,-0.525006,0.14814,0.191267,0.143757,0.218265,0.155729,0.149093,-0.26896,0.041514,0.097612,0.174729,0.248429,0.106168,-0.195203,-0.04538,-0.058422,0.0955,-0.244582,0.085629,0.126014,-0.019164
0.045707,-0.030073,0.139807,0.564219,0.232019,0.165262,0.140237,0.222544,0.007687,999999,-0.113576,-0.309563,-0.007726,0.236447,0.119362,-0.203196,0.296808,-0.492178,0.224414,0.138469,0.170176,0.393634,0.188794,0.0697,-0.273294,0.106397,0.189584,0.24329,0.289703,0.261334,-0.262814,-0.007205,-0.029107,0.026043,-0.19707,0.104142,0.093194,-0.033858
