0.260722,0.017486,0.092568,0.076935,-0.090288,0.048532,0.142855,0.165154,0.156198,0.135662,0.020931,0.07987
0.354994,-0.056091,0.114258,0.015812,-0.153274,-0.097785,0.030951,0.270725,0.167481,0.033045,0.15208,-0.004598
0.375495,-0.094118,0.131989,0.022588,-0.094275,-0.094264,0.067635,0.431829,0.054402,0.033785,0.151212,0.055049
0.291549,-0.142753,0.118957,0.061586,0.060924,0.001335,0.0722,0.265168,0.122347,0.099108,0.042804,0.103956
0.213774,-0.059444,0.137821,0.098843,0.234146,0.026592,0.110639,0.207096,0.096526,0.131895,0.047084,0.147209
0.18508,-0.119678,0.135899,0.077524,0.119444,-0.037839,0.082342,0.288234,0.142261,0.194356,-0.026544,0.032706
0.301609,-0.104618,0.172311,0.097077,0.056707,-0.02155,0.106417,0.330947,0.192253,0.203723,-0.165435,-0.02517
0.240053,0.011964,0.112483,0.101953,-0.061034,-0.039477,0.110223,0.263209,0.218114,0.101509,0.088157,0.006592
0.121736,-0.01141,0.099049,0.146578,-0.249953,-0.08305,0.056108,0.312506,0.205331,0.019289,0.032954,0.087502
0.043631,-0.606718,-0.054025,0.06605,-0.107508,-0.161905,-0.035807,0.055076,-0.013365,-0.180846,-0.203066,-0.058011
0.150199,-0.474657,0.008385,0.18634,0.016348,-0.158898,0.016009,-0.04853,-0.021706,-0.086963,0.016364,-0.093943
0.0583,-0.401634,0.004785,0.062291,0.004524,-0.095676,-0.029294,0.123909,0.066153,-0.02547,0.102257,-0.092132
-0.026936,-0.277927,0.076783,0.115623,0.079552,-0.087831,0.016385,0.272953,0.034461,-0.080849,-0.03387,-0.026327
0.029825,-0.043838,0.133734,0.072996,-0.112617,-0.00406,0.105213,0.295938,0.044707,-0.035071,-0.181776,-0.022794
0.187807,-0.141624,0.104603,-0.006041,-0.269998,-0.067224,0.05422,0.293952,0.081499,0.040818,0.04018,0.027746
0.194615,-0.281924,0.132165,-0.015209,-0.101077,-0.123037,0.097573,0.244593,0.066046,0.094424,0.097239,-0.019984
0.142501,-0.263951,0.163775,0.113927,-0.095253,-0.080628,0.081312,0.105219,0.150077,0.131417,0.11594,-0.032111
0.141003,-0.189571,0.157292,0.151031,-0.018671,-0.01738,0.156924,0.088,0.211818,-0.036085,-0.023149,0.057324
0.099248,-0.120984,0.084605,-0.090458,-0.08654,-0.03374,-0.008811,0.23107,0.137405,-0.028062,-0.071073,-0.009974
-0.00432,-0.201235,0.03077,-0.112859,-0.083458,-0.100896,0.011556,0.276784,0.112641,-0.011684,-0.075794,-0.061629
0.268414,-0.144566,0.077864,-0.062089,-0.096752,-0.066798,-0.009422,0.084161,0.064725,-0.102376,-0.072096,-0.03493
0.184695,-0.110971,0.115089,-0.17472,-0.109565,-0.042483,0.039573,0.013128,0.160306,-0.104622,-0.033089,0.015626
0.087759,0.052462,0.141902,-0.086416,-0.006884,-0.054174,0.047429,-0.065241,0.252748,0.045253,-0.158759,0.034603
0.224486,0.023354,0.157088,-0.013854,0.048279,0.029394,0.120349,0.176767,0.261243,0.197629,-0.13129,0.012335
0.292649,-0.17262,0.182686,0.093668,0.050233,-0.027659,0.081309,0.213434,0.193633,0.134958,-0.088033,0.028506
0.302539,-0.057071,0.210497,0.138146,-0.032763,0.038093,0.099557,0.350167,0.215995,0.053086,-0.145462,0.074412
0.142547,0.110373,0.219196,0.068132,0.03417,0.064094,0.087406,0.358664,0.343671,0.072118,-0.131506,0.064544
0.311382,-0.13421,0.260172,0.118434,0.202928,0.052901,0.155411,0.375772,0.274526,0.151984,0.001975,0.031786
0.195676,-0.131396,0.250855,0.111055,0.112141,0.026985,0.114617,0.31296,0.135336,0.296904,0.092907,0.136035
0.220896,-0.058628,0.263203,0.17727,0.160286,0.037091,0.108041,0.262725,0.122339,0.201625,0.131988,0.100284
0.148147,0.11682,0.255939,0.186748,0.229085,0.013923,0.097001,0.149627,0.244032,0.090037,-0.094716,0.118066
0.185871,0.068122,0.298779,0.26146,0.014969,0.002696,0.070317,0.355811,0.116966,0.1047,-0.173204,0.170848
0.253294,0.081296,0.279634,0.127155,0.05886,0.029587,0.127242,0.395662,0.215518,0.121617,-0.088359,0.166955
0.309504,-0.043117,0.287629,0.180413,0.221948,0.099515,0.151047,0.429002,0.26242,0.171236,0.049718,0.098253
0.304044,-0.019961,0.255057,0.344457,0.163947,0.039299,0.211669,0.434627,0.251346,0.20878,0.023692,0.060126
0.139138,0.123987,0.275199,0.341151,0.009652,0.079906,0.146137,0.423529,0.337655,0.269994,0.076795,0.104799
0.310502,0.005351,0.281761,0.311268,0.076085,0.060707,0.121116,0.32552,0.287439,0.283372,0.01424,0.22022
0.164862,0.11034,0.269132,0.016518,0.191503,0.064895,0.207573,0.3068,0.1786,0.160899,-0.145045,0.0376
0.259302,0.200091,0.297693,0.173621,0.193394,0.04579,0.105924,0.481548,0.295758,0.114491,-0.012417,0.072287
0.181644,0.031506,0.340888,0.341501,0.044003,0.033771,0.088564,0.365964,0.326881,0.130489,0.017219,0.142556
0.128946,-0.147158,0.275914,0.341708,-0.055508,0.098267,0.112101,0.411791,0.28477,0.161642,-0.001219,0.114661
0.067051,-0.006052,0.261934,0.444376,0.291053,0.038695,0.019339,0.288089,0.303861,0.181922,0.110522,0.114576
0.038926,0.042627,0.272945,0.323847,0.409267,-0.001682,0.137372,0.302882,0.452292,0.258142,0.22606,0.165647
0.121732,0.066014,0.320658,0.285577,0.168935,0.087404,0.07499,0.341146,0.367392,0.375025,0.153246,0.117116
0.295437,0.065621,0.346089,0.145249,0.249284,0.085857,0.162073,0.491253,0.358547,0.299678,0.232739,0.11023
0.216177,0.060537,0.397985,0.177948,0.194957,0.179661,0.033701,0.394514,0.288646,0.064976,0.165075,0.214895
0.245091,-0.160008,0.397089,0.330939,0.061851,0.172018,0.113074,0.562087,0.363549,0.04717,0.091634,0.144582
0.370253,0.044808,0.411808,0.102014,0.161856,0.094031,0.110487,0.430014,0.44157,0.035716,0.128222,0.107003
0.375496,0.080572,0.378917,0.283073,0.25542,0.147193,0.092578,0.404853,0.54364,0.142433,0.023977,0.121516
0.409017,0.169451,0.336892,0.205706,0.1681,0.237768,0.036281,0.574162,0.519261,0.34854,0.042376,0.153101
0.406326,0.203086,0.384238,0.151078,0.247044,0.165915,0.126806,0.407564,0.476437,0.346028,0.181952,0.22113
0.264473,0.234482,0.365169,0.204071,-0.016576,0.124663,0.088715,0.594431,0.422748,0.208139,0.106666,0.184411
0.357447,0.29054,0.418473,0.312291,-0.055878,0.171541,0.062269,0.593596,0.399637,0.156758,0.257206,0.126764
0.396801,0.094757,0.41184,0.015748,-0.139211,0.168793,0.120328,0.513616,0.507028,0.181742,0.249395,0.137926
0.378127,-0.01846,0.385187,-0.138293,-0.04448,0.136005,0.127962,0.562082,0.581009,0.351174,0.329309,0.128883
0.441217,-0.142659,0.466117,0.155375,0.29302,0.203869,0.134344,0.642385,0.446695,0.402616,0.308713,0.109098
0.428464,-0.136421,0.473133,0.086328,0.190039,0.228133,0.072957,0.579866,0.406979,0.293703,0.29552,0.149627
0.601553,0.109979,0.420212,0.18632,0.318076,0.197601,0.033193,0.38017,0.420169,0.183526,0.219768,0.192224
0.423024,-0.012972,0.454057,0.284537,0.415896,0.244045,0.043846,0.554147,0.474981,0.124795,0.088076,0.180467
0.457179,0.161237,0.366674,0.283278,0.244945,0.204935,0.008301,0.469229,0.485471,0.131096,-0.009531,0.067893
0.496101,0.288742,0.367279,0.048956,0.179368,0.155716,0.06827,0.435151,0.488805,0.214741,0.106741,0.146321
0.479094,-0.033581,0.400098,0.301399,0.271073,0.225825,0.121806,0.451582,0.473076,0.205205,0.259858,0.060067
0.468731,0.098431,0.420795,0.162769,0.229725,0.15656,0.042015,0.319059,0.550796,0.231989,0.074871,0.084852
0.482754,0.14885,0.468262,0.019809,0.081757,0.152504,0.170235,0.435816,0.629809,0.266413,0.158095,0.143027
0.501386,0.181259,0.4531,0.261512,-0.046848,0.201666,0.178587,0.549176,0.595129,0.364037,0.245025,0.163404
0.570098,-0.121315,0.452797,0.386265,-0.220266,0.194357,0.127052,0.457866,0.5414,0.351603,0.177011,0.10277
0.452916,0.083684,0.42182,0.099802,-0.117469,0.201733,0.120602,0.527592,0.65845,0.313173,0.17605,0.084115
0.428169,0.212569,0.436767,0.062075,0.065013,0.138118,0.196047,0.460561,0.545108,0.185553,0.042247,0.042263
0.432523,-0.004775,0.426043,0.1236,0.13225,0.165483,0.110131,0.341649,0.652898,0.254878,0.089348,0.106828
0.235151,-0.071989,0.331304,0.074706,0.20085,0.109205,0.059368,0.278587,0.566185,0.293212,0.009911,0.031131
0.112137,-0.090676,0.216159,0.144782,0.19733,0.100721,0.008729,0.235933,0.347752,0.125575,0.025887,-0.160539
0.104014,-0.205311,0.248557,0.077039,-0.04686,0.122636,0.044136,0.245115,0.406783,-0.097516,-0.027828,-0.117577
0.349154,-0.093292,0.271065,-0.046896,-0.029011,0.111532,0.124297,0.364834,0.501591,-0.048231,0.01005,-0.08628
0.213875,0.063932,0.238119,0.005218,0.042734,0.085574,0.130577,0.139934,0.510207,0.109535,0.039456,-0.166223
0.332074,0.174994,0.29829,-0.050924,0.096814,0.16138,0.108703,0.204783,0.468424,0.223391,0.00216,-0.144169
0.331307,0.057744,0.298584,-0.013716,0.022372,0.205501,0.184274,0.423351,0.467472,0.212264,-0.059105,-0.153413
0.331231,0.279001,0.32557,0.154847,0.01037,0.193983,0.102403,0.522169,0.439896,0.239957,0.027407,-0.119341
0.37191,0.2209,0.353506,0.413321,-0.032589,0.217689,0.122604,0.565269,0.480918,0.232755,0.079995,-0.137948
0.142166,0.099655,0.384455,0.210114,0.192961,0.217309,0.101243,0.595857,0.585402,0.19936,0.000521,-0.115827
0.311848,-0.005743,0.432508,0.079328,0.325748,0.188342,0.10335,0.667861,0.642073,0.176169,-0.00147,-0.142846
0.429116,0.024595,0.43911,0.171466,0.127816,0.202027,0.168824,0.660341,0.639261,0.177102,0.202641,-0.143476
0.401105,-0.064384,0.440205,0.128286,0.014928,0.230949,0.103469,0.551632,0.534241,0.244104,0.147763,-0.16269
0.318418,0.098709,0.404987,0.245183,0.176627,0.195978,0.173084,0.695403,0.571661,0.289531,-0.101872,-0.135042
0.374594,0.332608,0.413067,0.296184,0.2898,0.21973,0.247028,0.780318,0.569262,0.259857,-0.017525,-0.111793
0.467056,0.227645,0.511941,0.16303,0.363807,0.28615,0.230762,0.647863,0.581276,0.320172,0.139403,-0.057519
0.351016,0.202895,0.510646,0.329355,0.188446,0.242704,0.184698,0.653038,0.690415,0.147831,0.100298,-0.000946
0.380506,0.251095,0.568086,0.263549,0.147851,0.350389,0.24183,0.825283,0.882108,0.126475,0.095007,0.038303
0.576142,0.197903,0.595069,0.321968,0.431896,0.3556,0.245109,1.002387,0.817859,0.259663,0.200089,-0.007673
0.578045,0.211491,0.588781,0.304904,0.258036,0.319279,0.253513,0.681591,0.649457,0.547062,0.309312,-0.02025
0.460088,0.199994,0.529118,0.274349,0.055474,0.243031,0.18984,0.645701,0.595225,0.310072,0.111647,-0.064619
0.470858,0.036993,0.57927,0.36197,0.184753,0.273367,0.214289,0.715678,0.570267,0.240861,0.013565,-0.013601
0.309155,-0.036532,0.640218,0.323474,0.170963,0.337003,0.248208,0.792538,0.65435,0.226949,0.41792,0.01978
0.435497,0.316375,0.678742,0.352837,0.119816,0.299451,0.365866,0.726662,0.754929,0.185468,0.264562,0.093281
0.482516,0.320545,0.710488,0.519582,0.242442,0.447456,0.329161,0.718585,0.751924,0.387641,0.228866,0.022595
0.576232,0.18373,0.757661,0.516788,0.492214,0.502137,0.34566,0.757846,0.940489,0.527903,0.294228,0.080719
0.660659,0.361394,0.783647,0.486607,0.461513,0.474199,0.417797,0.935698,0.998201,0.478762,0.180132,0.200092
0.566724,0.468079,0.86054,0.541452,0.401022,0.534807,0.43154,1.088503,0.885269,0.373618,0.262478,0.217192
0.449684,0.377668,0.893148,0.628447,0.289584,0.511653,0.339057,1.142082,0.832444,0.265325,0.322735,0.128835
0.204227,0.078798,0.674118,0.241057,0.277024,0.439304,0.323947,0.692883,0.763388,0.166726,0.011823,-0.113574
0.320477,0.020817,0.663447,0.505588,0.334772,0.488592,0.335152,0.631739,0.804187,0.20897,0.197489,0.021192
0.541993,0.202966,0.764208,0.425506,0.406251,0.434138,0.350345,0.883505,0.73672,0.338569,0.320854,0.065447
0.640688,0.247181,0.876122,0.332562,0.3939,0.54993,0.342374,0.948858,0.831774,0.389599,0.293176,0.165053
0.493591,0.312724,0.945244,0.479765,0.420405,0.634858,0.491982,1.057586,0.904198,0.350574,0.222763,0.293095
0.743187,0.422426,0.977599,0.694685,0.510951,0.565467,0.446888,1.20652,1.027079,0.404224,0.377501,0.352427
0.673617,0.472131,1.08075,0.615777,0.499292,0.635485,0.451196,1.269089,0.969094,0.504578,0.57104,0.444293
0.65765,0.336683,1.160275,0.58536,0.585078,0.64126,0.529091,1.130853,1.045224,0.701157,0.468811,0.460529
0.837505,0.354046,1.206301,0.721195,0.787273,0.678715,0.571321,1.106389,1.223538,0.588893,0.61502,0.553927
0.945444,0.338803,1.305406,0.868617,0.986372,0.745182,0.592883,1.322494,1.216098,0.584266,0.603672,0.648563
0.971571,0.494562,1.330069,0.942947,0.970125,0.722994,0.528033,1.216591,1.059707,0.688378,0.477271,0.681444
0.86699,0.563616,1.365527,0.870454,0.931445,0.762089,0.607424,1.339379,1.148387,0.795495,0.600892,0.726603
0.891157,0.577877,1.375922,0.879582,0.848829,0.768305,0.629617,1.376535,1.208161,0.702993,0.673766,0.713054
0.825037,0.590305,1.360715,0.879863,0.763806,0.674436,0.631285,1.263237,1.236893,0.577195,0.832705,0.665411
0.927176,0.605957,1.372206,1.00427,0.740109,0.80078,0.64813,1.32893,1.283588,0.647851,0.754804,0.700765
0.876656,0.573072,1.407228,1.105911,0.937769,0.957875,0.73615,1.420922,1.149722,0.819505,0.712634,0.808639
0.881617,0.436414,1.479267,0.886142,0.945073,0.838209,0.761165,1.250681,1.162044,0.840871,0.819478,0.833043
0.84921,0.441288,1.482769,0.86916,0.859978,0.809691,0.727965,1.232226,1.500066,0.662305,0.70097,0.82335
0.878518,0.423869,1.591861,0.933862,0.918891,0.85992,0.741633,1.347853,1.462889,0.599261,0.605177,0.858701
0.957031,0.493604,1.634926,1.045875,1.134083,0.938862,0.78428,1.446248,1.340357,0.747251,0.643262,0.972522
1.002209,0.583862,1.718447,1.223519,1.154778,0.960253,0.794868,1.511484,1.449429,0.91825,0.771405,1.034411
1.058461,0.684757,1.744165,1.140747,0.999161,0.90593,0.84735,1.413097,1.499701,0.952296,0.812954,1.0441
1.109826,0.558623,1.791965,0.982827,1.041879,0.91979,0.75653,1.522417,1.394392,0.717803,0.814196,1.114945
1.023019,0.523483,1.864967,1.311961,1.214654,1.034833,0.845607,1.526249,1.426144,0.592884,0.991148,1.135281
1.213084,0.518098,1.877684,1.162305,1.316964,1.058073,1.059802,1.511941,1.426949,0.691124,1.036085,1.124241
1.280977,0.783656,1.918694,1.267295,1.321348,1.032366,1.056466,1.462727,1.485396,0.8532,0.919035,1.217049
1.127264,0.82863,1.936938,1.100118,1.536475,1.133782,0.975615,1.491221,1.564193,0.931038,1.011057,1.247615
1.157184,0.605783,1.962083,1.256608,1.367895,1.196572,1.031107,1.684598,1.562252,0.835664,1.242877,1.357108
1.218921,0.745576,1.967814,1.430368,1.304993,1.215601,1.060071,1.749433,1.623575,0.934162,1.266587,1.354733
1.33797,0.751164,2.065498,1.33829,1.431855,1.212148,1.12151,1.742428,1.68723,0.964893,1.133684,1.356112
1.415521,0.681948,2.072612,1.540581,1.540057,1.280561,1.242721,1.68813,1.678184,1.061103,1.066116,1.397506
1.286112,0.940057,2.089162,1.432097,1.39946,1.375724,1.221718,1.711162,1.803069,0.950822,1.277769,1.497909
1.40754,0.855063,2.167318,1.297483,1.589949,1.439096,1.289392,1.659573,1.978431,1.009407,1.361119,1.613071
1.562482,0.737528,2.192723,1.622292,1.666694,1.439543,1.286921,1.894134,1.941888,1.094222,1.366136,1.58977
1.496113,0.918295,2.24534,1.565099,1.412518,1.434496,1.304782,2.01315,1.831018,1.11442,1.373564,1.63618
1.353865,0.930441,2.261805,1.277441,1.475045,1.458706,1.340984,2.118076,1.893709,1.140862,1.243261,1.643005
1.454088,0.884207,2.271415,1.517085,1.508264,1.564861,1.327848,1.953093,1.942779,1.329265,1.407705,1.701579
1.525946,0.645763,2.294566,1.732475,1.535726,1.472861,1.353114,1.983239,1.884434,1.344198,1.342456,1.720919
1.45156,0.741159,2.339696,1.650368,1.690258,1.562584,1.311514,2.114521,1.937603,1.141299,1.37965,1.830258
1.586608,0.908471,2.391253,1.707336,1.49403,1.573274,1.398225,1.974081,2.074834,1.109567,1.504536,1.87321
1.502267,0.938227,2.435996,1.969877,1.616131,1.593953,1.483059,2.044013,1.997834,1.067775,1.517731,1.811869
1.687333,0.94339,2.471286,1.92575,1.775786,1.557697,1.463076,2.097754,2.064837,1.133546,1.584648,1.912079
1.573772,0.912225,2.448554,1.71336,1.929476,1.585788,1.474821,2.003269,2.101521,1.330967,1.634396,2.018707
1.666368,0.82593,2.465254,1.8173,1.908713,1.618524,1.547071,2.093396,2.024087,1.324716,1.560138,1.994554
1.724857,0.930361,2.56413,1.913661,1.990581,1.68304,1.536325,2.281448,1.946075,1.280689,1.514565,2.034113
1.627126,1.055645,2.591701,1.947484,1.859569,1.665624,1.551123,2.05223,2.083463,1.366226,1.600316,2.123187
1.731292,1.082071,2.561401,2.032639,2.023202,1.644266,1.563533,2.082052,2.201624,1.309459,1.491591,2.165855
1.558683,0.962094,2.582681,1.82751,1.997855,1.726214,1.594034,2.042514,2.110825,1.386678,1.593357,2.116454
1.653955,1.073668,2.592605,1.982257,2.0762,1.702103,1.562952,1.870757,1.975555,1.51098,1.689577,2.205837
1.675974,0.949552,2.602084,2.080384,2.124859,1.732289,1.640141,2.036867,2.150845,1.316366,1.574074,2.228814
1.73604,1.001388,2.614879,2.14085,1.9686,1.763059,1.682731,2.09028,2.16424,1.27247,1.566357,2.297031
1.671757,1.181298,2.732114,1.95801,1.952958,1.77793,1.679332,1.873605,2.185589,1.411733,1.609833,2.253292
1.688782,1.017049,2.741391,1.855601,2.127636,1.820885,1.695009,2.011438,2.194345,1.443161,1.68868,2.245042
1.620966,1.129852,2.732514,2.079588,1.953221,1.859339,1.70551,2.125789,2.334144,1.528854,1.710374,2.326235
1.799491,1.011754,2.754618,2.085741,2.0368,1.855507,1.780577,2.098685,2.30511,1.585946,1.486717,2.424412
1.846511,1.229853,2.803446,2.051221,1.96495,1.847914,1.696448,2.107472,2.33692,1.452655,1.524394,2.422845
1.893809,1.158861,2.832763,2.279848,2.186031,1.957491,1.73252,2.041932,2.354751,1.298361,1.743199,2.336645
1.822146,0.641152,2.87404,2.135838,2.071875,2.03218,1.779726,2.329256,2.308454,1.402446,1.620531,2.388335
1.837314,0.922169,2.913444,2.270524,2.114595,1.906281,1.792443,2.338318,2.314772,1.535499,1.720157,2.523982
1.79709,1.058296,2.858564,2.278654,2.072166,1.963174,1.786008,1.956926,2.323519,1.530614,1.785145,2.457934
2.050833,1.105489,2.85758,2.08364,2.239782,2.036859,1.737662,2.09541,2.313919,1.462156,1.753774,2.525883
1.939541,1.069654,2.862774,2.195525,2.100409,1.935046,1.761427,2.208985,2.462909,1.510012,1.871416,2.579094
1.829996,0.911465,2.897762,2.072576,2.145765,1.844531,1.824493,2.132104,2.221682,1.517619,1.762525,2.516272
1.914336,0.781253,2.90811,2.143364,2.208847,1.907169,1.82388,2.192086,2.313887,1.600147,1.891277,2.591025
1.998823,1.131947,2.962889,2.147216,2.033795,1.918999,1.807869,2.317636,2.519312,1.586795,1.854766,2.59355
1.946378,1.180302,2.951394,2.24105,2.203233,1.96849,1.839022,2.33913,2.48649,1.383111,1.740042,2.649338
1.924715,1.116457,2.90432,2.303293,2.267553,1.934611,1.942056,2.320168,2.479734,1.34612,1.740027,2.686891
1.907118,1.043676,2.934528,2.351685,2.044338,1.855383,1.851847,2.500731,2.414328,1.517174,1.673053,2.715763
1.839429,1.146945,2.960867,2.489473,2.236885,1.895356,1.908466,2.33845,2.43314,1.676413,1.721029,2.620391
1.869459,1.190435,2.997107,2.159304,2.220408,1.897287,1.954448,2.179694,2.379479,1.595632,1.742792,2.586842
1.86092,1.149761,2.968365,2.233432,2.084049,1.950484,1.947179,2.216967,2.343321,1.498643,1.630883,2.555661
1.851576,1.243251,2.929892,2.224081,2.203275,1.966512,1.933439,2.170019,2.452761,1.34496,1.702192,2.666865
1.775933,1.021269,2.955359,2.219563,2.389755,1.959967,1.923712,2.361876,2.542119,1.431036,1.939578,2.648631
1.791646,1.088626,3.011274,2.290108,2.282413,1.969166,1.925513,2.491943,2.416815,1.551453,2.020421,2.604685
1.810377,1.237717,3.0517,2.153489,2.141553,2.069352,1.989828,2.353689,2.424931,1.647462,1.900163,2.683237
1.897263,1.174917,2.996073,2.146702,2.251271,1.995619,1.867566,2.275126,2.388259,1.674598,1.900597,2.793243
1.956227,1.074116,3.012644,2.311203,2.372223,2.000773,2.008112,2.564827,2.434375,1.445497,1.914653,2.763936
1.915961,0.945201,3.046074,2.269812,2.402919,2.081423,2.000641,2.403613,2.445983,1.49327,1.959542,2.708144
1.960615,1.118034,3.050861,2.15881,2.26404,2.083838,2.033083,2.253341,2.541898,1.609982,1.765721,2.731473
1.907982,1.225039,3.018333,2.225041,2.291069,2.144403,2.065241,2.464296,2.581719,1.672801,1.602215,2.74772
1.902997,1.160626,3.047377,2.297164,2.351221,2.091416,1.978039,2.328547,2.555608,1.610594,1.627191,2.65127
1.973049,1.322736,3.068954,2.249176,2.217043,2.062323,1.961859,2.201029,2.473556,1.491178,1.680463,2.687514
1.900498,1.325686,3.029521,2.249872,2.331632,2.189205,1.991247,2.282825,2.444323,1.482908,1.659707,2.78168
