0.272913,-0.252423,0.103217,-0.054969,-0.011572,-0.044419,0.058794,-0.145187,0.079278,0.082684,0.047633,-0.063538,0.030515
0.333427,-0.463637,0.137171,-0.086482,-0.191208,-0.008022,0.045768,-0.16357,0.131218,0.026117,0.068128,-0.200081,0.052677
0.161489,-0.402338,0.152338,-0.047647,-0.082924,-0.016403,0.072351,-0.079134,0.128383,0.152491,0.016986,-0.167049,0.072075
0.253585,-0.285261,0.167826,0.043643,-0.031354,-0.043462,0.082476,-0.012417,0.173956,0.238482,0.02976,-0.081364,0.068
0.241793,-0.090847,0.153611,0.093597,-0.204973,-0.001198,0.065818,0.012675,0.302571,0.349268,0.02801,-0.249342,0.145034
0.221775,-0.104664,0.12775,0.100417,-0.115083,-0.061486,0.077854,0.019785,0.151997,0.349117,0.091165,-0.352933,0.141261
0.216662,-0.520417,0.165362,0.066808,-0.055128,0.000168,0.052008,-0.001999,-0.023268,0.25833,0.195919,-0.24553,0.069326
0.211876,-0.326379,0.152548,0.035322,-0.138266,-0.056141,0.054189,-0.096848,0.0257,0.164497,0.153321,-0.017761,0.026202
0.33285,-0.201442,0.148261,0.100534,-0.171801,-0.043063,0.035548,-0.154708,0.091811,0.283102,0.079991,-0.082839,0.046222
0.316056,-0.058344,0.149455,-0.025533,-0.098276,-0.022106,0.098994,-0.100677,0.107484,0.292718,-0.024078,-0.014367,0.098045
0.393355,-0.171203,0.214302,-0.081629,0.129727,-0.081677,0.110207,0.074493,-0.048563,0.182677,0.006593,-0.002697,0.102973
0.462393,-0.337536,0.231517,-0.031689,0.225742,-0.072396,0.022207,-0.139624,-0.020963,0.110587,0.181662,-0.116893,0.034678
0.339811,-0.266064,0.198895,0.016243,-0.01098,-0.008733,0.04561,-0.031583,-0.065203,0.194152,0.16681,-0.036437,0.045409
0.324608,-0.247465,0.200518,-0.024859,-0.084077,0.0206,0.096695,0.117637,0.030046,0.096418,0.023999,0.014492,0.053913
0.371775,-0.224403,0.217992,-0.05396,0.117544,-0.069647,0.058167,0.114082,0.054556,-0.059846,0.025708,0.062984,-0.009395
0.346212,-0.020413,0.146244,-0.027116,-0.005133,-0.03649,0.068589,0.093978,-0.007134,-0.148402,0.065402,-0.122788,0.042842
0.007757,-0.682782,-0.165815,-0.084484,-0.237038,-0.247097,-0.065265,-0.315744,-0.301295,-0.296637,-0.112445,-0.203697,-0.1198
-0.028579,-0.575946,-0.117525,-0.136872,-0.131981,-0.170236,-0.080373,-0.237272,-0.223269,-0.220623,-0.090947,-0.313292,-0.129621
0.103213,-0.110469,-0.061728,-0.17286,-0.080794,-0.065933,-0.017701,-0.180771,-0.090652,-0.081572,-0.116951,-0.159059,-0.085233
0.118706,-0.179609,-0.014682,-0.053269,-0.122401,-0.072864,-0.011278,-0.071061,-0.008022,-0.141409,-0.144535,-0.197976,-0.021042
0.301567,-0.520904,0.001894,-0.022787,-0.247317,-0.026399,0.010721,-0.133614,-0.014341,-0.138207,0.021342,-0.160637,0.062339
0.273064,-0.472128,0.05543,-0.128773,-0.253933,-0.141115,0.006058,-0.014771,-0.075685,-0.147747,0.021964,-0.162724,0.089418
0.219329,-0.475549,0.061202,-0.007082,-0.177771,-0.068863,0.028259,0.142161,0.006741,0.071592,-0.016018,-0.155353,0.050891
0.280952,-0.194326,0.002655,0.045135,-0.170919,-0.043917,0.021234,-0.062696,0.071637,-0.069431,-0.041271,-0.001573,0.046822
0.109931,-0.053845,0.023491,-0.032189,-0.178976,-0.152154,-0.03583,0.003677,0.077807,0.142197,0.002373,-0.014495,0.048428
0.196481,-0.12354,0.065984,-0.000161,-0.086881,-0.037491,0.082137,-0.039085,-0.016852,-0.054559,0.131974,-0.033833,0.070452
0.260722,0.017486,0.092568,0.121263,-0.090288,0.048532,0.142855,0.165154,-0.007206,0.10536,0.135662,0.020931,0.07987
0.354994,-0.056091,0.114258,0.062601,-0.153274,-0.097785,0.030951,0.270725,0.022619,0.229944,0.033045,0.15208,-0.004598
0.375495,-0.094118,0.131989,0.053679,-0.094275,-0.094264,0.067635,0.431829,0.108723,0.022876,0.033785,0.151212,0.055049
0.291549,-0.142753,0.118957,0.050886,0.060924,0.001335,0.0722,0.265168,0.049139,0.090196,0.099108,0.042804,0.103956
0.213774,-0.059444,0.137821,0.096671,0.234146,0.026592,0.110639,0.207096,-0.02373,0.091419,0.131895,0.047084,0.147209
0.18508,-0.119678,0.135899,0.127129,0.119444,-0.037839,0.082342,0.288234,-0.118051,0.236961,0.194356,-0.026544,0.032706
0.301609,-0.104618,0.172311,0.153419,0.056707,-0.02155,0.106417,0.330947,-0.018185,0.282896,0.203723,-0.165435,-0.02517
0.240053,0.011964,0.112483,0.042769,-0.061034,-0.039477,0.110223,0.263209,0.148333,0.13619,0.101509,0.088157,0.006592
0.121736,-0.01141,0.099049,0.161369,-0.249953,-0.08305,0.056108,0.312506,0.002366,0.120191,0.019289,0.032954,0.087502
0.043631,-0.606718,-0.054025,-0.007061,-0.107508,-0.161905,-0.035807,0.055076,-0.088357,0.118511,-0.180846,-0.203066,-0.058011
0.150199,-0.474657,0.008385,-0.004308,0.016348,-0.158898,0.016009,-0.04853,-0.013731,0.075899,-0.086963,0.016364,-0.093943
0.0583,-0.401634,0.004785,-0.018299,0.004524,-0.095676,-0.029294,0.123909,-0.095067,0.020834,-0.02547,0.102257,-0.092132
-0.026936,-0.277927,0.076783,0.077681,0.079552,-0.087831,0.016385,0.272953,0.032447,0.014958,-0.080849,-0.03387,-0.026327
0.029825,-0.043838,0.133734,0.040884,-0.112617,-0.00406,0.105213,0.295938,0.070688,0.004698,-0.035071,-0.181776,-0.022794
0.187807,-0.141624,0.104603,-0.00484,-0.269998,-0.067224,0.05422,0.293952,0.044167,0.214668,0.040818,0.04018,0.027746
0.194615,-0.281924,0.132165,-0.098736,-0.101077,-0.123037,0.097573,0.244593,0.014818,0.218906,0.094424,0.097239,-0.019984
0.142501,-0.263951,0.163775,0.020328,-0.095253,-0.080628,0.081312,0.105219,-0.041675,0.212705,0.131417,0.11594,-0.032111
0.141003,-0.189571,0.157292,0.068275,-0.018671,-0.01738,0.156924,0.088,0.047689,0.258163,-0.036085,-0.023149,0.057324
0.099248,-0.120984,0.084605,-0.074343,-0.08654,-0.03374,-0.008811,0.23107,-0.028959,0.184128,-0.028062,-0.071073,-0.009974
-0.00432,-0.201235,0.03077,-0.00063,-0.083458,-0.100896,0.011556,0.276784,-0.125321,0.028552,-0.011684,-0.075794,-0.061629
0.268414,-0.144566,0.077864,-0.034141,-0.096752,-0.066798,-0.009422,0.084161,-0.028424,0.05117,-0.102376,-0.072096,-0.03493
0.184695,-0.110971,0.115089,-0.050431,-0.109565,-0.042483,0.039573,0.013128,0.09585,0.2117,-0.104622,-0.033089,0.015626
0.087759,0.052462,0.141902,-0.004747,-0.006884,-0.054174,0.047429,-0.065241,-0.088647,0.364121,0.045253,-0.158759,0.034603
0.224486,0.023354,0.157088,0.008429,0.048279,0.029394,0.120349,0.176767,-0.105551,0.207515,0.197629,-0.13129,0.012335
0.292649,-0.17262,0.182686,0.088661,0.050233,-0.027659,0.081309,0.213434,-0.169598,0.181584,0.134958,-0.088033,0.028506
0.302539,-0.057071,0.210497,0.187096,-0.032763,0.038093,0.099557,0.350167,-0.00954,0.074947,0.053086,-0.145462,0.074412
0.142547,0.110373,0.219196,0.056016,0.03417,0.064094,0.087406,0.358664,0.028503,0.228256,0.072118,-0.131506,0.064544
0.311382,-0.13421,0.260172,0.108539,0.202928,0.052901,0.155411,0.375772,-0.095269,0.367204,0.151984,0.001975,0.031786
0.195676,-0.131396,0.250855,0.142505,0.112141,0.026985,0.114617,0.31296,-0.094309,0.015248,0.296904,0.092907,0.136035
0.220896,-0.058628,0.263203,0.187082,0.160286,0.037091,0.108041,0.262725,0.011289,-0.053901,0.201625,0.131988,0.100284
0.148147,0.11682,0.255939,0.179214,0.229085,0.013923,0.097001,0.149627,-0.005576,0.225876,0.090037,-0.094716,0.118066
0.185871,0.068122,0.298779,0.239705,0.014969,0.002696,0.070317,0.355811,0.048487,0.14269,0.1047,-0.173204,0.170848
0.253294,0.081296,0.279634,0.093014,0.05886,0.029587,0.127242,0.395662,0.15655,0.253949,0.121617,-0.088359,0.166955
0.309504,-0.043117,0.287629,0.102617,0.221948,0.099515,0.151047,0.429002,0.09212,0.146387,0.171236,0.049718,0.098253
0.304044,-0.019961,0.255057,0.250822,0.163947,0.039299,0.211669,0.434627,0.037185,0.216754,0.20878,0.023692,0.060126
0.139138,0.123987,0.275199,0.22909,0.009652,0.079906,0.146137,0.423529,-0.054995,0.344717,0.269994,0.076795,0.104799
0.310502,0.005351,0.281761,0.10612,0.076085,0.060707,0.121116,0.32552,0.002873,0.193455,0.283372,0.01424,0.22022
0.164862,0.11034,0.269132,0.061822,0.191503,0.064895,0.207573,0.3068,0.069893,0.059741,0.160899,-0.145045,0.0376
0.259302,0.200091,0.297693,0.122409,0.193394,0.04579,0.105924,0.481548,0.032421,0.257798,0.114491,-0.012417,0.072287
0.181644,0.031506,0.340888,0.256157,0.044003,0.033771,0.088564,0.365964,-0.032955,0.360591,0.130489,0.017219,0.142556
0.128946,-0.147158,0.275914,0.280831,-0.055508,0.098267,0.112101,0.411791,0.010275,0.372132,0.161642,-0.001219,0.114661
0.067051,-0.006052,0.261934,0.248275,0.291053,0.038695,0.019339,0.288089,0.031979,0.259107,0.181922,0.110522,0.114576
0.038926,0.042627,0.272945,0.198684,0.409267,-0.001682,0.137372,0.302882,0.2221,0.339674,0.258142,0.22606,0.165647
0.121732,0.066014,0.320658,0.211479,0.168935,0.087404,0.07499,0.341146,0.18407,0.513581,0.375025,0.153246,0.117116
0.295437,0.065621,0.346089,0.159181,0.249284,0.085857,0.162073,0.491253,0.052241,0.455049,0.299678,0.232739,0.11023
0.216177,0.060537,0.397985,0.236203,0.194957,0.179661,0.033701,0.394514,0.163705,0.306363,0.064976,0.165075,0.214895
0.245091,-0.160008,0.397089,0.40266,0.061851,0.172018,0.113074,0.562087,0.297258,0.242681,0.04717,0.091634,0.144582
0.370253,0.044808,0.411808,0.262492,0.161856,0.094031,0.110487,0.430014,0.251051,0.385477,0.035716,0.128222,0.107003
0.375496,0.080572,0.378917,0.407799,0.25542,0.147193,0.092578,0.404853,0.097495,0.639749,0.142433,0.023977,0.121516
0.409017,0.169451,0.336892,0.293,0.1681,0.237768,0.036281,0.574162,0.233534,0.586934,0.34854,0.042376,0.153101
0.406326,0.203086,0.384238,0.168542,0.247044,0.165915,0.126806,0.407564,0.158807,0.445442,0.346028,0.181952,0.22113
0.264473,0.234482,0.365169,0.204318,-0.016576,0.124663,0.088715,0.594431,0.124912,0.452403,0.208139,0.106666,0.184411
0.357447,0.29054,0.418473,0.285318,-0.055878,0.171541,0.062269,0.593596,0.001826,0.380865,0.156758,0.257206,0.126764
0.396801,0.094757,0.41184,0.152784,-0.139211,0.168793,0.120328,0.513616,0.035733,0.475166,0.181742,0.249395,0.137926
0.378127,-0.01846,0.385187,0.162721,-0.04448,0.136005,0.127962,0.562082,0.203648,0.573141,0.351174,0.329309,0.128883
0.441217,-0.142659,0.466117,0.176908,0.29302,0.203869,0.134344,0.642385,0.283161,0.501447,0.402616,0.308713,0.109098
0.428464,-0.136421,0.473133,0.103559,0.190039,0.228133,0.072957,0.579866,0.149096,0.366162,0.293703,0.29552,0.149627
0.601553,0.109979,0.420212,0.280062,0.318076,0.197601,0.033193,0.38017,0.344672,0.52273,0.183526,0.219768,0.192224
0.423024,-0.012972,0.454057,0.371512,0.415896,0.244045,0.043846,0.554147,0.291698,0.669154,0.124795,0.088076,0.180467
0.457179,0.161237,0.366674,0.185668,0.244945,0.204935,0.008301,0.469229,0.219839,0.550106,0.131096,-0.009531,0.067893
0.496101,0.288742,0.367279,0.115327,0.179368,0.155716,0.06827,0.435151,0.047731,0.432834,0.214741,0.106741,0.146321
0.479094,-0.033581,0.400098,0.330575,0.271073,0.225825,0.121806,0.451582,0.175025,0.560712,0.205205,0.259858,0.060067
0.468731,0.098431,0.420795,0.239981,0.229725,0.15656,0.042015,0.319059,0.113792,0.602471,0.231989,0.074871,0.084852
0.482754,0.14885,0.468262,0.266284,0.081757,0.152504,0.170235,0.435816,0.18514,0.706491,0.266413,0.158095,0.143027
0.501386,0.181259,0.4531,0.288823,-0.046848,0.201666,0.178587,0.549176,0.02341,0.731925,0.364037,0.245025,0.163404
0.570098,-0.121315,0.452797,0.273404,-0.220266,0.194357,0.127052,0.457866,0.122379,0.490176,0.351603,0.177011,0.10277
0.452916,0.083684,0.42182,0.076811,-0.117469,0.201733,0.120602,0.527592,0.344591,0.583312,0.313173,0.17605,0.084115
0.428169,0.212569,0.436767,0.12209,0.065013,0.138118,0.196047,0.460561,0.093953,0.592305,0.185553,0.042247,0.042263
0.432523,-0.004775,0.426043,0.186454,0.13225,0.165483,0.110131,0.341649,-0.010817,0.81699,0.254878,0.089348,0.106828
0.235151,-0.071989,0.331304,0.059295,0.20085,0.109205,0.059368,0.278587,-0.101492,0.621739,0.293212,0.009911,0.031131
0.112137,-0.090676,0.216159,0.088497,0.19733,0.100721,0.008729,0.235933,-0.144893,0.509446,0.125575,0.025887,-0.160539
0.104014,-0.205311,0.248557,0.10642,-0.04686,0.122636,0.044136,0.245115,-0.138763,0.553978,-0.097516,-0.027828,-0.117577
0.349154,-0.093292,0.271065,0.053497,-0.029011,0.111532,0.124297,0.364834,-0.097533,0.562185,-0.048231,0.01005,-0.08628
0.213875,0.063932,0.238119,-0.040382,0.042734,0.085574,0.130577,0.139934,-0.047277,0.580103,0.109535,0.039456,-0.166223
0.332074,0.174994,0.29829,0.001822,0.096814,0.16138,0.108703,0.204783,-0.109927,0.585712,0.223391,0.00216,-0.144169
0.331307,0.057744,0.298584,0.03397,0.022372,0.205501,0.184274,0.423351,0.061009,0.661935,0.212264,-0.059105,-0.153413
0.331231,0.279001,0.32557,0.127923,0.01037,0.193983,0.102403,0.522169,0.161094,0.467419,0.239957,0.027407,-0.119341
0.37191,0.2209,0.353506,0.346014,-0.032589,0.217689,0.122604,0.565269,0.12125,0.503285,0.232755,0.079995,-0.137948
0.142166,0.099655,0.384455,0.289238,0.192961,0.217309,0.101243,0.595857,0.042398,0.642786,0.19936,0.000521,-0.115827
0.311848,-0.005743,0.432508,0.169079,0.325748,0.188342,0.10335,0.667861,-0.018001,0.793434,0.176169,-0.00147,-0.142846
0.429116,0.024595,0.43911,0.242846,0.127816,0.202027,0.168824,0.660341,0.073999,0.539515,0.177102,0.202641,-0.143476
0.401105,-0.064384,0.440205,0.221004,0.014928,0.230949,0.103469,0.551632,0.034472,0.514767,0.244104,0.147763,-0.16269
0.318418,0.098709,0.404987,0.264411,0.176627,0.195978,0.173084,0.695403,0.233511,0.674524,0.289531,-0.101872,-0.135042
0.374594,0.332608,0.413067,0.319609,0.2898,0.21973,0.247028,0.780318,0.102598,0.66387,0.259857,-0.017525,-0.111793
0.467056,0.227645,0.511941,0.383669,0.363807,0.28615,0.230762,0.647863,0.103225,0.621885,0.320172,0.139403,-0.057519
0.351016,0.202895,0.510646,0.440767,0.188446,0.242704,0.184698,0.653038,0.214401,0.695407,0.147831,0.100298,-0.000946
0.380506,0.251095,0.568086,0.275843,0.147851,0.350389,0.24183,0.825283,0.204409,0.849107,0.126475,0.095007,0.038303
0.576142,0.197903,0.595069,0.363488,0.431896,0.3556,0.245109,1.002387,0.023339,0.74739,0.259663,0.200089,-0.007673
0.578045,0.211491,0.588781,0.362817,0.258036,0.319279,0.253513,0.681591,0.1765,0.473691,0.547062,0.309312,-0.02025
0.460088,0.199994,0.529118,0.249866,0.055474,0.243031,0.18984,0.645701,0.107259,0.327015,0.310072,0.111647,-0.064619
0.470858,0.036993,0.57927,0.382263,0.184753,0.273367,0.214289,0.715678,0.116981,0.48552,0.240861,0.013565,-0.013601
0.309155,-0.036532,0.640218,0.368107,0.170963,0.337003,0.248208,0.792538,0.062,0.388962,0.226949,0.41792,0.01978
0.435497,0.316375,0.678742,0.331862,0.119816,0.299451,0.365866,0.726662,0.30607,0.694492,0.185468,0.264562,0.093281
0.482516,0.320545,0.710488,0.393573,0.242442,0.447456,0.329161,0.718585,0.521219,0.938704,0.387641,0.228866,0.022595
0.576232,0.18373,0.757661,0.370323,0.492214,0.502137,0.34566,0.757846,0.387696,1.149476,0.527903,0.294228,0.080719
0.660659,0.361394,0.783647,0.45253,0.461513,0.474199,0.417797,0.935698,0.370707,1.293991,0.478762,0.180132,0.200092
0.566724,0.468079,0.86054,0.560984,0.401022,0.534807,0.43154,1.088503,0.323969,0.872418,0.373618,0.262478,0.217192
0.449684,0.377668,0.893148,0.531946,0.289584,0.511653,0.339057,1.142082,0.422686,0.786337,0.265325,0.322735,0.128835
0.204227,0.078798,0.674118,0.326171,0.277024,0.439304,0.323947,0.692883,0.198139,0.693257,0.166726,0.011823,-0.113574
0.320477,0.020817,0.663447,0.358642,0.334772,0.488592,0.335152,0.631739,0.118384,0.738192,0.20897,0.197489,0.021192
0.541993,0.202966,0.764208,0.430764,0.406251,0.434138,0.350345,0.883505,0.187062,0.80306,0.338569,0.320854,0.065447
0.640688,0.247181,0.876122,0.539099,0.3939,0.54993,0.342374,0.948858,0.28087,1.012359,0.389599,0.293176,0.165053
0.493591,0.312724,0.945244,0.605939,0.420405,0.634858,0.491982,1.057586,0.426865,1.104031,0.350574,0.222763,0.293095
0.743187,0.422426,0.977599,0.731553,0.510951,0.565467,0.446888,1.20652,0.545991,1.029597,0.404224,0.377501,0.352427
0.673617,0.472131,1.08075,0.606631,0.499292,0.635485,0.451196,1.269089,0.566601,0.929812,0.504578,0.57104,0.444293
0.65765,0.336683,1.160275,0.625044,0.585078,0.64126,0.529091,1.130853,0.421575,1.022031,0.701157,0.468811,0.460529
0.837505,0.354046,1.206301,0.74612,0.787273,0.678715,0.571321,1.106389,0.671801,1.116851,0.588893,0.61502,0.553927
0.945444,0.338803,1.305406,0.981143,0.986372,0.745182,0.592883,1.322494,0.747926,1.019416,0.584266,0.603672,0.648563
0.971571,0.494562,1.330069,0.989522,0.970125,0.722994,0.528033,1.216591,0.685458,0.926752,0.688378,0.477271,0.681444
0.86699,0.563616,1.365527,0.789811,0.931445,0.762089,0.607424,1.339379,0.696035,1.022352,0.795495,0.600892,0.726603
0.891157,0.577877,1.375922,0.846533,0.848829,0.768305,0.629617,1.376535,0.853891,1.021085,0.702993,0.673766,0.713054
0.825037,0.590305,1.360715,0.953565,0.763806,0.674436,0.631285,1.263237,0.826511,1.312912,0.577195,0.832705,0.665411
0.927176,0.605957,1.372206,1.063562,0.740109,0.80078,0.64813,1.32893,0.847589,1.329854,0.647851,0.754804,0.700765
0.876656,0.573072,1.407228,1.184137,0.937769,0.957875,0.73615,1.420922,0.889225,1.070835,0.819505,0.712634,0.808639
0.881617,0.436414,1.479267,0.886632,0.945073,0.838209,0.761165,1.250681,0.886209,1.157155,0.840871,0.819478,0.833043
0.84921,0.441288,1.482769,0.931655,0.859978,0.809691,0.727965,1.232226,0.738375,1.573673,0.662305,0.70097,0.82335
0.878518,0.423869,1.591861,1.062473,0.918891,0.85992,0.741633,1.347853,0.898691,1.623286,0.599261,0.605177,0.858701
0.957031,0.493604,1.634926,1.198416,1.134083,0.938862,0.78428,1.446248,1.028736,1.246934,0.747251,0.643262,0.972522
1.002209,0.583862,1.718447,1.170307,1.154778,0.960253,0.794868,1.511484,0.926029,1.491841,0.91825,0.771405,1.034411
1.058461,0.684757,1.744165,1.188981,0.999161,0.90593,0.84735,1.413097,0.946501,1.463177,0.952296,0.812954,1.0441
1.109826,0.558623,1.791965,1.164269,1.041879,0.91979,0.75653,1.522417,1.059194,1.337966,0.717803,0.814196,1.114945
1.090118,0.497366,1.824925,1.276734,1.302524,1.048434,0.871883,1.601073,1.01235,1.447555,0.612093,0.960971,1.162784
1.175319,0.602003,1.849764,1.15116,1.361946,1.109062,1.059304,1.68299,0.979258,1.78075,0.73573,1.063215,1.123104
1.166007,0.697431,1.937329,1.175235,1.147848,1.063417,1.026,1.791564,1.119977,1.911295,0.889391,1.079654,1.145142
1.218858,0.738398,1.997976,1.339359,1.21062,1.126273,1.077408,1.631431,1.216374,1.640996,0.769421,1.123731,1.252483
1.262459,0.750574,2.015933,1.359258,1.279179,1.177001,1.031669,1.675738,1.119546,1.609147,0.777207,1.203207,1.351841
1.338601,0.711069,2.025217,1.308124,1.353967,1.181384,1.074851,1.66446,1.039438,1.621467,0.891627,1.08297,1.350029
1.448271,0.75835,2.134155,1.430431,1.528582,1.275175,1.192003,1.712433,1.180691,1.819322,0.916485,1.189246,1.40361
1.487462,0.824001,2.149746,1.437992,1.430303,1.298569,1.102494,1.816924,1.36318,1.572222,0.90018,1.337046,1.480056
1.492493,0.875984,2.184098,1.349654,1.390857,1.28471,1.14526,1.955184,1.317415,1.622801,1.007103,1.306965,1.502258
1.446288,0.956345,2.277568,1.491093,1.614372,1.442464,1.263601,1.732512,1.348627,1.681329,1.11064,1.422556,1.52023
1.586638,0.760651,2.335676,1.593388,1.749678,1.499086,1.343514,1.786755,1.348865,1.728394,1.256299,1.43111,1.623151
1.494839,0.826387,2.403318,1.582125,1.648437,1.497332,1.294451,1.912939,1.454464,1.751652,1.222638,1.281322,1.678637
1.568195,1.036413,2.398959,1.626427,1.70046,1.446305,1.400484,2.071536,1.544787,1.858237,1.051949,1.566204,1.745003
1.645903,0.838709,2.456953,1.735515,1.7039,1.469406,1.459654,2.215834,1.413276,2.03368,1.10792,1.609077,1.797953
1.577651,1.01421,2.513274,1.805305,1.495617,1.508542,1.376396,1.978966,1.533318,2.219576,1.285948,1.44308,1.867339
1.618831,1.078786,2.552454,1.620861,1.558965,1.562542,1.481181,2.01099,1.571312,2.136049,1.357967,1.531656,1.977019
1.650466,1.205569,2.648695,1.664043,1.634888,1.560696,1.523206,2.072345,1.569422,1.833932,1.291441,1.638716,2.023991
1.738233,1.084307,2.69567,1.959588,1.694042,1.657912,1.411042,2.086118,1.656239,1.807415,1.377936,1.72204,2.108969
1.726315,1.076555,2.789667,1.781421,1.778253,1.715878,1.442011,2.133733,1.574434,1.784596,1.141983,1.55519,2.154571
1.80142,1.18327,2.76555,1.803779,1.895563,1.762945,1.565083,2.19839,1.704326,1.917036,1.137501,1.601268,2.205532
1.712713,1.222839,2.819763,1.983805,1.968659,1.749477,1.66315,2.242501,1.741457,1.900413,1.261785,1.768014,2.19862
1.861306,1.221442,2.892571,2.016742,2.123706,1.85435,1.714468,2.281796,1.769456,2.064373,1.443895,1.858893,2.333159
1.940488,1.345748,2.938646,2.225646,2.189316,1.84019,1.772492,2.372002,1.731748,2.056652,1.52011,1.962461,2.443122
2.036162,1.123596,2.986766,2.274391,2.038816,1.858576,1.741462,2.495904,1.919577,2.381011,1.508326,2.010742,2.475731
2.044546,0.944277,3.124748,2.328298,1.990569,2.003053,1.806123,2.198089,1.9872,2.344605,1.529688,1.943116,2.538431
2.086233,1.080878,3.154461,2.336796,2.143875,2.003626,1.85556,2.355166,1.826876,2.276634,1.681787,2.073902,2.580146
2.173135,1.057265,3.189219,2.396332,2.356804,1.953158,1.867694,2.470493,1.979568,2.440531,1.574592,2.154753,2.622322
2.164441,1.041551,3.207302,2.561012,2.461594,2.031305,1.966652,2.429187,2.213436,2.573344,1.569726,2.185092,2.683164
2.177264,1.25914,3.311587,2.563244,2.289994,2.048083,2.042291,2.608063,2.014505,2.786773,1.545067,2.158067,2.782947
2.234528,1.300949,3.388967,2.612687,2.382555,2.162985,2.031158,2.753006,2.137552,2.909083,1.714945,2.177288,2.892291
2.345074,1.242559,3.447643,2.672281,2.511566,2.206332,2.126748,2.516938,2.172137,2.806752,1.858742,2.093404,2.878006
2.34156,1.519442,3.525566,2.692271,2.415303,2.226258,2.124108,2.583468,2.261214,2.767942,1.863784,2.221698,3.01114
2.370469,1.521735,3.625511,2.583879,2.543885,2.286088,2.228403,2.72981,2.197139,2.94461,1.694557,2.437024,3.147275
2.453173,1.38144,3.670306,2.53261,2.703091,2.388753,2.285076,2.816608,2.341434,3.043529,1.749957,2.335296,3.191739
2.521282,1.663585,3.712704,2.724514,2.734495,2.372058,2.279417,3.004213,2.485672,2.951244,1.854325,2.353511,3.196255
2.567787,1.560662,3.836728,2.722129,2.587438,2.510567,2.350127,3.274116,2.457542,3.088918,2.081451,2.481983,3.259049
2.56367,1.38064,3.921896,2.866975,2.624722,2.472993,2.386764,2.88495,2.525348,3.123747,2.113276,2.226215,3.398383
2.478378,1.541156,3.971728,2.892781,2.740811,2.587943,2.425314,2.979008,2.79065,3.281126,1.932651,2.39477,3.4532
2.586982,1.778814,4.001624,2.978543,2.89252,2.654227,2.487594,3.149369,2.596113,3.324162,1.855634,2.408337,3.502815
2.679147,1.703002,4.092945,3.113939,2.93474,2.719745,2.500323,3.345724,2.838703,3.296358,2.031743,2.392274,3.513331
2.657494,1.491168,4.222178,3.166434,2.995596,2.802722,2.654445,3.34262,2.86283,3.317806,2.228827,2.523111,3.618865
2.691826,1.700841,4.288022,3.207992,3.186857,2.869566,2.713992,3.089416,2.744074,3.626513,2.193599,2.565472,3.7156
